farmer_age,land_size_acres,annual_farm_income,loan_amount,crop_type,irrigation_type,existing_loans,credit_score
39,5.49,464095,458068,Wheat,Canal,1,743
36,9.28,721063,140589,Rice,Canal,0,701
45,6.5,310634,203478,Wheat,Rainfed,0,580
38,0.83,280905,78680,Rice,Borewell,2,747
43,5.82,142286,330522,Sugarcane,Borewell,0,656
41,6.28,352588,438340,Cotton,Borewell,0,720
31,6.02,646964,351276,Wheat,Canal,0,705
59,7.07,293369,338190,Cotton,Borewell,0,486
61,3.29,650966,76040,Sugarcane,Rainfed,0,556
24,1.87,619244,159882,Rice,Borewell,0,689
45,7.63,762463,337779,Rice,Canal,1,709
52,2.37,772980,451122,Maize,Borewell,0,649
50,1.58,775262,472497,Rice,Borewell,1,314
46,3.91,445547,472779,Rice,Canal,0,444
56,8.41,470030,201526,Sugarcane,Canal,2,310
54,1.28,730752,420539,Rice,Rainfed,1,581
29,2.36,135595,279054,Sugarcane,Canal,1,738
32,5.01,122825,344873,Maize,Borewell,2,533
22,3.23,877024,385884,Maize,Rainfed,2,403
58,7.36,341752,308322,Rice,Canal,1,453
25,6.91,461043,274393,Wheat,Rainfed,1,832
25,8.5,744235,437274,Wheat,Rainfed,1,745
42,2.44,412494,415469,Cotton,Rainfed,2,791
25,6.66,497479,468851,Cotton,Borewell,2,406
24,7.86,661349,367699,Maize,Rainfed,2,454
29,1.1,578479,360628,Sugarcane,Borewell,1,446
49,0.85,895707,239853,Cotton,Canal,2,442
42,5.81,286215,178188,Cotton,Borewell,0,809
47,6.08,869399,383983,Cotton,Canal,0,409
30,4.23,552920,82841,Maize,Borewell,2,793
36,0.84,765539,297530,Sugarcane,Canal,1,729
62,4.32,731536,434989,Sugarcane,Canal,0,622
62,6.6,571326,148604,Maize,Rainfed,2,689
30,7.17,126162,144903,Wheat,Rainfed,1,608
26,5.18,668956,387642,Cotton,Canal,1,577
25,5.49,783741,282680,Maize,Rainfed,2,764
26,6.89,493427,425081,Wheat,Rainfed,2,391
45,4.77,667556,410534,Wheat,Canal,2,609
24,3.0,234915,256199,Wheat,Rainfed,2,607
60,2.62,400202,378701,Wheat,Canal,0,506
52,7.65,326436,432026,Cotton,Rainfed,2,656
55,5.13,576801,85852,Wheat,Canal,1,537
30,6.43,681299,287620,Maize,Borewell,0,320
54,4.98,377795,352191,Sugarcane,Rainfed,0,469
56,8.28,791300,114693,Sugarcane,Canal,2,330
26,5.22,386420,466042,Wheat,Rainfed,1,541
63,9.89,681987,417467,Wheat,Canal,0,750
36,2.8,546121,485094,Rice,Borewell,0,634
39,1.82,741804,291376,Wheat,Canal,1,793
54,4.05,227627,423721,Maize,Rainfed,2,507
45,9.23,136875,82914,Sugarcane,Canal,0,815
51,8.6,470529,420086,Rice,Canal,0,763
61,2.85,656045,297188,Wheat,Rainfed,1,394
37,6.2,196425,359678,Sugarcane,Rainfed,1,598
50,6.09,695022,279513,Cotton,Rainfed,0,428
59,3.29,222095,80191,Wheat,Borewell,1,556
51,2.74,772744,402314,Sugarcane,Borewell,1,688
39,4.21,776750,183980,Sugarcane,Rainfed,0,369
55,7.99,845421,64325,Cotton,Canal,2,780
49,2.32,844188,193656,Sugarcane,Canal,1,448
21,4.73,430407,80654,Maize,Rainfed,2,807
24,5.08,691403,225229,Maize,Borewell,1,544
48,9.42,854337,477810,Cotton,Canal,0,621
38,3.38,232520,228831,Sugarcane,Borewell,2,571
46,0.69,815110,344754,Cotton,Borewell,1,569
60,7.09,387164,284785,Sugarcane,Rainfed,0,488
39,7.68,162335,235249,Maize,Borewell,1,700
26,7.18,854035,157748,Rice,Borewell,0,821
21,7.16,196438,132168,Maize,Canal,2,705
28,5.09,525976,474916,Sugarcane,Canal,0,762
53,0.68,749326,422301,Maize,Borewell,2,378
63,7.43,470752,265173,Sugarcane,Rainfed,2,781
41,9.4,824221,107108,Cotton,Borewell,1,770
44,2.0,355912,307148,Wheat,Borewell,2,327
45,1.15,178987,113094,Rice,Rainfed,2,567
63,3.02,140425,159823,Sugarcane,Borewell,2,540
39,8.57,316790,473238,Cotton,Rainfed,2,352
49,1.51,320366,471350,Rice,Rainfed,1,307
30,7.29,807245,51893,Maize,Borewell,1,394
32,1.1,633698,120098,Cotton,Rainfed,0,685
53,0.81,820023,371651,Rice,Canal,2,346
27,8.97,139469,479662,Sugarcane,Borewell,1,747
37,7.82,632256,384643,Rice,Rainfed,1,376
30,6.19,162571,328066,Wheat,Rainfed,2,354
51,2.13,532149,356617,Cotton,Canal,0,482
26,3.15,791417,257583,Wheat,Borewell,0,380
37,0.96,641100,335918,Rice,Borewell,0,371
57,6.63,588152,150607,Sugarcane,Borewell,2,398
38,7.02,357209,63980,Cotton,Borewell,2,533
46,3.6,715086,373251,Wheat,Borewell,1,677
36,3.71,673707,304689,Sugarcane,Canal,2,744
28,6.48,416567,494331,Sugarcane,Borewell,0,359
44,9.48,795721,277370,Sugarcane,Canal,2,700
33,4.25,781648,340545,Cotton,Borewell,2,304
49,5.19,136255,366840,Sugarcane,Borewell,1,469
52,7.13,691383,376939,Wheat,Borewell,0,845
44,3.75,203721,179428,Sugarcane,Rainfed,0,530
36,8.75,324398,486078,Sugarcane,Rainfed,1,328
31,8.54,282825,411781,Sugarcane,Rainfed,0,628
52,6.91,591074,289317,Wheat,Canal,2,490
26,5.6,803368,198623,Sugarcane,Canal,1,460
55,9.84,481670,470901,Rice,Canal,2,638
53,7.17,467584,310651,Cotton,Canal,2,587
38,6.61,248464,319061,Cotton,Borewell,0,708
57,8.83,701679,138957,Maize,Borewell,2,318
33,5.77,739795,134240,Sugarcane,Rainfed,2,504
30,2.81,551939,455171,Maize,Borewell,2,375
57,1.81,225517,127402,Wheat,Rainfed,1,522
46,4.97,185059,306133,Rice,Rainfed,2,525
37,5.4,893358,434003,Rice,Borewell,0,381
21,8.36,639217,215845,Rice,Rainfed,1,541
45,1.83,374779,219908,Sugarcane,Rainfed,1,573
54,6.97,823335,283778,Cotton,Rainfed,1,360
59,3.39,647388,394919,Cotton,Borewell,1,643
30,9.42,764115,465556,Wheat,Canal,2,445
40,4.97,509455,218611,Wheat,Borewell,0,578
27,6.41,171436,431314,Maize,Canal,2,427
36,6.68,533095,74375,Sugarcane,Rainfed,0,657
57,1.36,679096,141620,Cotton,Borewell,1,326
49,8.6,892439,252988,Rice,Borewell,1,332
32,2.06,679504,386779,Cotton,Borewell,1,787
37,4.28,230298,458470,Sugarcane,Borewell,0,396
40,6.89,682151,315274,Rice,Canal,2,813
46,1.02,831240,424903,Maize,Canal,2,654
39,6.01,208211,286988,Rice,Rainfed,1,314
32,4.39,125805,143583,Cotton,Rainfed,1,343
41,1.11,681577,360449,Sugarcane,Rainfed,0,798
62,7.4,507540,344691,Wheat,Canal,1,576
54,5.26,256400,112663,Sugarcane,Rainfed,0,626
27,3.38,688294,282769,Maize,Rainfed,0,675
55,1.3,295665,344492,Rice,Rainfed,0,380
35,5.7,222686,352807,Wheat,Rainfed,1,635
21,3.41,173133,271113,Wheat,Rainfed,0,346
46,9.49,790628,283336,Rice,Canal,2,490
55,6.12,808476,187139,Sugarcane,Borewell,2,459
45,3.21,402580,276295,Rice,Borewell,2,586
62,5.52,820074,247153,Sugarcane,Canal,0,340
35,5.63,133957,315258,Wheat,Borewell,1,528
42,7.4,753101,310990,Sugarcane,Borewell,1,357
26,9.07,360031,292787,Rice,Borewell,1,636
35,9.64,354942,432075,Cotton,Canal,2,507
44,7.32,416712,474454,Maize,Rainfed,2,643
41,5.69,543725,109754,Sugarcane,Rainfed,1,507
27,2.64,651794,366277,Sugarcane,Canal,2,737
49,4.33,749058,110229,Maize,Rainfed,1,369
52,5.14,310095,352272,Sugarcane,Borewell,0,326
52,1.72,437797,312244,Maize,Canal,2,828
25,2.94,153900,427963,Sugarcane,Canal,2,732
24,9.85,332595,452577,Sugarcane,Borewell,0,843
42,7.69,829023,251955,Cotton,Rainfed,0,379
38,5.08,244353,435727,Maize,Canal,1,657
55,2.65,708664,492346,Wheat,Rainfed,2,542
37,5.95,512110,400810,Wheat,Borewell,1,587
44,2.7,790532,436126,Rice,Canal,2,358
22,2.33,244938,364246,Maize,Canal,2,465
33,1.39,445658,199921,Sugarcane,Borewell,2,700
35,3.79,366566,245251,Wheat,Canal,0,301
25,5.65,338753,259091,Rice,Borewell,1,328
23,2.01,495984,72431,Cotton,Canal,2,683
57,2.4,262377,255610,Rice,Borewell,2,679
57,4.22,770902,143165,Sugarcane,Canal,1,356
57,5.15,515284,329059,Rice,Borewell,1,730
23,7.74,353334,394840,Wheat,Canal,2,375
55,5.88,838448,200853,Sugarcane,Canal,0,556
43,6.37,407702,246025,Cotton,Borewell,0,684
48,7.11,544576,85187,Wheat,Canal,2,833
50,4.78,217788,116930,Cotton,Rainfed,0,775
38,3.76,535538,74744,Sugarcane,Rainfed,1,555
56,8.1,727394,107620,Cotton,Rainfed,1,498
53,8.37,239332,334775,Rice,Borewell,0,652
46,1.96,180846,342815,Rice,Rainfed,0,535
60,9.56,333649,439952,Rice,Canal,1,645
37,9.33,494112,195067,Cotton,Rainfed,2,413
60,8.77,310875,207543,Sugarcane,Canal,0,328
27,4.52,818937,266047,Rice,Canal,0,796
28,8.5,706571,367457,Sugarcane,Rainfed,2,749
51,6.47,217475,342651,Wheat,Rainfed,0,504
32,2.45,869349,233143,Wheat,Canal,1,328
51,7.86,298044,258136,Sugarcane,Rainfed,1,714
64,4.36,171510,165156,Wheat,Borewell,1,795
39,3.28,496875,101976,Maize,Canal,2,666
30,8.84,459862,299419,Maize,Canal,2,368
59,8.69,748538,213963,Maize,Canal,0,413
32,8.71,773895,144551,Sugarcane,Canal,0,708
40,8.67,625064,309012,Wheat,Rainfed,0,525
57,5.77,301497,421385,Cotton,Rainfed,0,691
61,6.36,358032,415986,Sugarcane,Canal,1,590
27,9.51,615516,278387,Wheat,Borewell,0,629
34,1.73,165103,494926,Wheat,Canal,2,665
31,8.16,473506,111657,Sugarcane,Canal,0,593
27,5.5,719989,473229,Cotton,Canal,2,832
49,9.79,305844,172800,Rice,Rainfed,2,322
30,6.57,479961,397697,Maize,Canal,1,468
49,2.04,354360,168622,Cotton,Borewell,1,517
29,8.25,265226,82107,Sugarcane,Rainfed,0,670
56,6.89,618638,241867,Rice,Rainfed,0,720
30,1.91,839043,163972,Rice,Borewell,1,379
39,0.59,221338,424164,Maize,Canal,0,636
51,5.66,705284,456778,Maize,Rainfed,0,758
37,2.79,878085,132058,Wheat,Rainfed,0,555
29,8.74,556361,407239,Wheat,Borewell,2,483
53,2.88,691282,273238,Wheat,Borewell,0,434
54,6.8,471307,212431,Maize,Canal,2,313
44,3.78,853882,211270,Maize,Rainfed,0,479
29,3.83,441559,327219,Cotton,Canal,1,425
27,2.23,195599,497155,Wheat,Canal,2,368
36,5.28,301320,88063,Rice,Rainfed,2,461
39,6.0,326156,98178,Cotton,Borewell,1,554
59,6.02,899025,82466,Sugarcane,Borewell,1,712
26,8.64,233567,380132,Wheat,Rainfed,2,584
31,6.7,639915,247597,Rice,Rainfed,2,632
32,7.53,283964,456150,Cotton,Rainfed,2,407
62,3.57,233426,219918,Rice,Rainfed,1,454
33,4.5,213093,207718,Wheat,Borewell,1,603
32,0.67,897364,191232,Rice,Canal,0,719
41,1.25,237687,104746,Wheat,Canal,0,568
30,4.16,658068,71518,Rice,Borewell,1,443
40,2.49,335352,380936,Sugarcane,Borewell,1,335
56,8.22,157680,264700,Cotton,Borewell,1,747
48,6.93,887995,396807,Wheat,Borewell,0,538
44,9.72,455483,463468,Cotton,Borewell,2,768
25,8.93,291653,144735,Wheat,Borewell,2,322
57,9.79,713669,321709,Rice,Borewell,1,730
32,3.97,293264,380427,Sugarcane,Borewell,0,376
55,5.1,346557,422699,Rice,Canal,0,846
60,4.04,725041,252900,Sugarcane,Borewell,2,469
22,9.66,387574,180973,Rice,Canal,2,726
61,4.33,764632,415197,Cotton,Canal,1,769
59,1.61,458338,62835,Wheat,Canal,1,690
62,2.88,681010,345235,Wheat,Rainfed,2,729
29,4.54,170264,148146,Sugarcane,Borewell,2,567
42,6.23,464711,366324,Cotton,Canal,2,466
25,6.37,381442,357649,Maize,Borewell,0,555
32,7.71,225433,455983,Maize,Borewell,1,315
21,6.65,368677,421750,Maize,Rainfed,2,470
64,5.17,566451,463073,Maize,Borewell,2,756
42,0.79,355156,411630,Rice,Rainfed,1,778
58,7.1,461135,487693,Sugarcane,Borewell,0,445
39,1.31,850019,495828,Wheat,Borewell,0,637
36,4.95,135809,131843,Sugarcane,Rainfed,2,369
51,9.02,372176,101148,Maize,Rainfed,2,554
23,6.17,313482,370573,Maize,Rainfed,1,588
43,2.39,275260,289749,Cotton,Rainfed,0,344
62,8.18,422792,355332,Sugarcane,Rainfed,2,846
38,3.35,509560,111350,Cotton,Rainfed,0,797
46,5.98,256969,67615,Cotton,Rainfed,2,339
33,6.54,800650,114217,Wheat,Rainfed,0,811
38,7.45,632718,61276,Cotton,Rainfed,1,518
23,1.12,258177,408211,Maize,Canal,1,347
43,8.62,170378,209907,Maize,Canal,0,358
23,1.58,751786,124505,Rice,Borewell,0,685
45,1.4,228319,202585,Maize,Rainfed,0,834
47,4.84,508241,58877,Sugarcane,Rainfed,0,680
64,4.04,272877,221278,Sugarcane,Rainfed,0,360
47,1.02,591268,206761,Maize,Rainfed,1,573
59,2.08,744173,392369,Sugarcane,Borewell,2,660
45,4.67,518465,295978,Maize,Rainfed,2,842
44,8.38,888538,143379,Wheat,Canal,0,820
28,1.65,824391,450750,Sugarcane,Rainfed,1,607
29,1.49,346666,404955,Rice,Rainfed,2,474
57,8.15,766776,82489,Rice,Canal,2,356
50,5.18,394164,131272,Wheat,Canal,2,433
39,3.92,575707,178150,Rice,Borewell,2,824
36,4.88,670900,215597,Cotton,Borewell,1,763
44,4.4,125687,363783,Maize,Rainfed,0,849
64,7.93,270576,304454,Cotton,Borewell,0,408
41,0.59,514748,342576,Cotton,Rainfed,1,492
56,4.62,457732,291615,Cotton,Canal,1,723
60,2.01,564765,430315,Wheat,Borewell,0,656
59,3.43,490794,123686,Maize,Rainfed,1,723
26,1.57,180506,216134,Maize,Rainfed,1,521
25,4.56,511256,248672,Wheat,Borewell,2,683
34,6.61,524478,387717,Rice,Canal,1,684
62,6.79,504003,313163,Wheat,Borewell,2,712
24,8.07,124787,494742,Rice,Canal,1,385
28,8.24,894968,56756,Cotton,Rainfed,1,510
44,6.18,648118,157484,Wheat,Rainfed,0,682
31,3.85,250593,434658,Wheat,Rainfed,2,484
37,0.99,203249,254919,Maize,Rainfed,0,787
41,0.84,815056,365950,Sugarcane,Rainfed,1,711
46,1.58,248031,426861,Sugarcane,Borewell,2,567
63,9.85,716533,149432,Rice,Borewell,0,424
64,7.97,853499,308725,Wheat,Borewell,0,647
47,4.35,595190,223362,Cotton,Borewell,0,335
36,4.93,398891,383764,Wheat,Borewell,0,606
46,7.51,393388,298145,Wheat,Canal,0,692
53,5.39,303229,334783,Maize,Rainfed,2,742
51,3.92,661626,235009,Cotton,Borewell,2,470
26,3.82,768139,179556,Cotton,Borewell,1,423
64,2.49,792645,168545,Sugarcane,Canal,1,576
28,8.91,615007,82306,Cotton,Canal,1,331
27,4.43,373569,267408,Sugarcane,Rainfed,2,663
54,7.65,743226,253404,Cotton,Canal,1,828
64,5.95,503670,491595,Wheat,Canal,2,711
34,7.66,259643,283959,Rice,Canal,2,466
36,3.55,562458,133147,Cotton,Rainfed,2,717
63,7.64,366939,422313,Sugarcane,Borewell,0,504
29,8.0,361710,217587,Rice,Rainfed,2,489
30,1.49,353737,451747,Cotton,Borewell,2,821
37,1.37,862076,422686,Rice,Canal,1,388
32,9.86,555537,361865,Rice,Borewell,2,545
26,1.62,877443,52560,Maize,Borewell,0,472
39,7.01,511252,162877,Cotton,Borewell,0,530
63,7.6,560057,199964,Maize,Rainfed,1,802
61,1.1,122874,396584,Sugarcane,Borewell,0,636
49,7.59,313369,183552,Maize,Borewell,2,550
26,4.49,198351,232170,Maize,Borewell,0,378
45,3.11,319843,418497,Wheat,Rainfed,2,406
44,6.82,558290,488480,Cotton,Rainfed,2,744
45,8.41,159650,180231,Wheat,Canal,2,517
36,5.94,784564,291820,Sugarcane,Borewell,2,597
36,8.77,530660,198725,Rice,Borewell,0,601
26,0.71,414072,437822,Sugarcane,Rainfed,2,399
57,7.52,568468,84789,Maize,Borewell,0,484
41,2.11,840780,292598,Cotton,Rainfed,0,757
24,3.22,814016,331276,Wheat,Canal,0,461
54,5.94,304098,95483,Maize,Rainfed,0,347
48,3.11,174368,401979,Rice,Borewell,0,354
58,2.1,623269,309560,Rice,Canal,2,407
61,8.91,191089,242201,Rice,Borewell,1,732
48,9.11,328052,152508,Sugarcane,Canal,0,783
37,0.85,315720,252143,Rice,Borewell,0,415
34,5.25,188190,361947,Cotton,Borewell,2,673
27,2.43,342293,67857,Sugarcane,Borewell,2,755
42,8.7,394550,131967,Maize,Rainfed,1,527
21,4.89,227141,175889,Maize,Rainfed,0,810
49,5.05,836602,472015,Maize,Rainfed,2,377
51,6.46,183834,342978,Rice,Rainfed,2,718
50,1.03,805142,112994,Wheat,Borewell,1,428
35,1.71,593181,180535,Sugarcane,Borewell,0,510
38,5.23,760194,88069,Sugarcane,Rainfed,0,671
55,9.68,757267,287042,Cotton,Borewell,1,512
50,8.51,511794,329075,Maize,Borewell,1,803
54,8.95,693333,471613,Rice,Borewell,0,486
62,1.8,387668,161173,Rice,Rainfed,0,687
31,9.61,516686,209493,Rice,Canal,1,760
47,7.43,211056,185157,Rice,Canal,0,835
44,3.59,187177,319994,Rice,Rainfed,1,776
55,8.71,610870,220881,Maize,Canal,1,576
59,7.6,766734,477237,Maize,Borewell,1,669
28,7.5,209265,192392,Sugarcane,Rainfed,1,587
38,7.48,752238,203639,Cotton,Rainfed,2,694
33,8.11,513038,324508,Rice,Rainfed,2,706
44,9.51,630660,218149,Wheat,Rainfed,1,637
43,1.8,845544,217930,Sugarcane,Rainfed,2,414
32,10.0,509107,228572,Cotton,Canal,1,485
50,8.79,605882,485021,Sugarcane,Borewell,1,759
51,4.7,687670,284621,Maize,Borewell,1,466
48,2.0,126604,434439,Sugarcane,Canal,0,620
42,4.81,783285,404601,Maize,Rainfed,0,824
64,7.9,383101,352389,Rice,Canal,0,705
48,6.22,870285,477472,Maize,Borewell,2,728
33,3.16,612922,293501,Maize,Rainfed,2,302
45,4.36,261458,476963,Wheat,Borewell,2,322
64,9.57,892183,337746,Wheat,Rainfed,2,794
27,8.14,446888,173497,Sugarcane,Borewell,2,694
26,1.68,257536,253832,Rice,Rainfed,1,380
44,5.68,243674,231786,Rice,Canal,2,671
39,9.34,548679,95252,Maize,Rainfed,2,328
39,0.83,220176,446980,Sugarcane,Rainfed,2,394
56,0.9,175272,141674,Sugarcane,Borewell,1,735
29,7.31,154843,277838,Rice,Canal,1,413
56,5.97,671467,442868,Sugarcane,Rainfed,2,808
58,0.94,394026,397767,Cotton,Rainfed,0,667
60,9.96,484000,180648,Cotton,Borewell,2,521
49,6.01,324798,72917,Sugarcane,Rainfed,2,805
44,5.17,559659,447121,Wheat,Canal,1,710
25,4.75,413356,66356,Sugarcane,Canal,1,464
62,7.16,859967,214007,Cotton,Rainfed,1,654
46,4.85,851137,344222,Sugarcane,Canal,1,653
34,6.76,636241,218956,Wheat,Rainfed,2,683
59,5.14,329358,50841,Sugarcane,Borewell,2,750
49,6.3,170300,232997,Maize,Rainfed,0,702
26,8.15,573820,409369,Sugarcane,Canal,0,599
27,8.26,249447,190978,Wheat,Rainfed,0,622
57,8.57,279747,485747,Cotton,Canal,0,412
38,2.43,444927,189549,Sugarcane,Canal,2,698
43,1.08,527718,424017,Cotton,Rainfed,2,556
64,8.44,502553,320177,Cotton,Rainfed,0,562
58,0.9,620172,323691,Cotton,Borewell,2,725
21,2.53,372169,383371,Sugarcane,Rainfed,1,395
24,5.5,365988,349954,Cotton,Borewell,0,319
64,8.63,465451,349504,Cotton,Rainfed,2,377
55,9.02,559962,339044,Rice,Rainfed,1,752
43,6.47,339633,331708,Wheat,Rainfed,2,816
47,9.68,744044,495520,Rice,Borewell,1,681
46,7.43,817458,183715,Sugarcane,Borewell,2,339
28,5.51,252702,272523,Wheat,Canal,1,345
63,1.78,303305,66053,Sugarcane,Borewell,0,722
36,4.57,246327,363439,Wheat,Borewell,2,509
61,8.31,716172,163255,Sugarcane,Rainfed,2,481
23,3.19,644498,459160,Maize,Canal,2,368
52,5.99,329771,482048,Rice,Canal,1,512
25,9.84,561124,70738,Maize,Canal,1,476
40,2.16,840386,60720,Rice,Canal,2,533
34,1.46,534064,359107,Sugarcane,Rainfed,0,583
52,8.06,605134,393851,Rice,Borewell,0,710
46,0.74,872317,234998,Sugarcane,Borewell,0,427
26,6.61,394568,478021,Sugarcane,Canal,2,414
56,3.69,422146,410639,Sugarcane,Borewell,2,344
60,7.38,871646,486851,Sugarcane,Borewell,1,807
25,1.64,212603,116787,Sugarcane,Canal,0,753
33,3.64,842965,241565,Sugarcane,Canal,1,340
52,0.66,621863,197398,Maize,Rainfed,1,748
36,2.73,467985,379771,Sugarcane,Rainfed,2,398
21,5.09,881281,274169,Rice,Canal,0,628
33,2.19,685419,479851,Sugarcane,Canal,2,752
31,6.2,294715,216990,Sugarcane,Borewell,1,672
28,1.62,479330,238855,Sugarcane,Canal,1,605
45,7.58,337483,50817,Rice,Rainfed,0,642
60,9.26,838357,413357,Cotton,Borewell,2,468
52,4.17,436920,481514,Rice,Borewell,1,705
44,5.52,123432,343634,Sugarcane,Rainfed,0,311
48,5.14,826175,491673,Wheat,Rainfed,2,622
34,7.96,469017,402080,Wheat,Borewell,1,337
23,9.94,362904,279483,Sugarcane,Canal,2,725
56,7.49,130399,218636,Wheat,Rainfed,0,579
47,2.54,291528,118821,Maize,Rainfed,0,304
40,7.11,461183,485472,Wheat,Rainfed,2,453
35,6.35,278650,115464,Sugarcane,Borewell,1,421
47,2.5,148361,107308,Cotton,Rainfed,0,587
61,2.79,413823,389884,Wheat,Canal,1,390
48,6.7,853359,52595,Wheat,Canal,0,577
45,8.17,423924,305645,Cotton,Canal,0,390
62,7.74,430431,241327,Wheat,Rainfed,0,395
64,6.26,670325,430951,Wheat,Borewell,1,648
53,9.41,603688,207953,Sugarcane,Rainfed,2,684
34,7.44,129896,123573,Cotton,Rainfed,0,456
28,5.65,591874,154111,Maize,Borewell,1,317
34,8.25,689270,242646,Wheat,Rainfed,2,718
21,3.26,177949,261315,Maize,Canal,1,597
36,3.0,376747,185243,Wheat,Canal,2,352
38,9.73,569698,380707,Rice,Canal,2,319
27,9.52,438265,253971,Cotton,Rainfed,2,428
35,8.86,306496,51256,Maize,Canal,1,318
44,2.54,286408,338232,Cotton,Canal,0,749
33,6.08,519737,425860,Rice,Borewell,1,421
29,5.58,353776,430786,Rice,Rainfed,0,332
35,2.43,600579,213137,Sugarcane,Rainfed,1,836
55,4.75,464493,182005,Sugarcane,Rainfed,2,782
44,4.92,622483,137197,Maize,Rainfed,0,749
53,2.79,860951,289107,Cotton,Canal,1,544
36,9.57,701028,63784,Rice,Canal,2,651
28,5.18,693388,265097,Wheat,Rainfed,0,417
49,5.49,564050,321780,Wheat,Borewell,0,769
43,6.19,873744,189613,Cotton,Rainfed,0,318
51,8.93,501715,70297,Cotton,Rainfed,2,349
60,5.57,154214,247132,Wheat,Borewell,1,301
34,5.64,326071,458579,Maize,Rainfed,1,548
50,2.78,201248,141925,Maize,Rainfed,0,737
59,6.23,839836,271802,Rice,Borewell,1,847
47,4.12,550535,185498,Rice,Rainfed,1,344
36,6.64,662356,407501,Maize,Borewell,1,340
26,3.36,596213,292665,Rice,Rainfed,1,389
53,7.3,773543,167897,Cotton,Canal,0,304
64,6.38,161472,306919,Maize,Borewell,2,495
38,5.01,711903,366958,Rice,Borewell,0,586
36,1.42,613527,468169,Rice,Canal,1,331
32,6.46,249037,320290,Cotton,Canal,1,535
40,8.66,612827,441534,Maize,Canal,1,479
60,2.13,825959,195338,Cotton,Rainfed,1,466
49,1.3,873459,453073,Sugarcane,Rainfed,0,625
50,0.88,854587,268648,Sugarcane,Canal,0,685
46,0.8,794492,116302,Maize,Borewell,2,704
42,8.5,835508,400592,Wheat,Rainfed,1,422
53,7.41,617112,298327,Rice,Canal,1,432
59,2.42,857725,442051,Wheat,Rainfed,1,675
49,9.21,639793,253688,Wheat,Borewell,2,419
42,1.79,783293,145462,Sugarcane,Borewell,2,612
33,4.05,806208,345348,Rice,Canal,1,684
29,4.8,759990,321899,Maize,Canal,1,738
44,1.22,421289,56022,Maize,Rainfed,2,447
35,3.8,880963,146763,Maize,Canal,0,481
56,1.47,520922,182030,Sugarcane,Canal,0,667
33,8.0,613726,325309,Cotton,Canal,0,329
47,0.94,587506,336183,Wheat,Borewell,1,351
64,0.66,828521,354488,Rice,Canal,2,672
57,7.46,139134,132975,Wheat,Canal,0,503
27,7.92,436503,326374,Cotton,Borewell,0,419
28,5.21,355984,168282,Sugarcane,Borewell,1,723
57,3.52,509277,366127,Wheat,Borewell,1,328
61,2.75,219686,388230,Cotton,Rainfed,1,787
34,1.61,320070,103489,Rice,Borewell,2,437
32,5.1,178037,79207,Rice,Rainfed,2,589
56,5.17,193466,54152,Sugarcane,Canal,0,381
60,4.83,568480,478130,Maize,Canal,0,432
37,7.89,675971,490893,Sugarcane,Borewell,2,311
60,1.45,440967,353956,Rice,Canal,1,789
49,6.87,527617,179235,Rice,Rainfed,0,793
47,4.31,712233,157613,Sugarcane,Canal,0,435
21,2.79,203356,83621,Cotton,Rainfed,0,807
54,6.98,558842,478485,Rice,Canal,1,476
24,2.38,275809,73244,Cotton,Canal,0,681
44,2.69,572020,158601,Sugarcane,Borewell,0,709
41,9.99,712039,122587,Rice,Borewell,0,571
53,8.94,172409,414230,Wheat,Rainfed,2,847
27,7.12,586515,498722,Sugarcane,Rainfed,1,520
21,3.5,881829,245180,Maize,Borewell,2,545
61,5.6,536412,316731,Sugarcane,Canal,1,492
23,1.7,721925,449620,Maize,Canal,1,519
64,3.67,289215,143633,Cotton,Borewell,2,718
35,1.15,839743,327194,Maize,Canal,2,822
51,6.3,482963,416827,Rice,Borewell,2,677
36,8.65,828570,178132,Maize,Borewell,2,801
30,8.19,834949,149527,Rice,Borewell,1,743
49,8.63,347120,361628,Wheat,Borewell,1,312
26,2.16,702509,100322,Wheat,Borewell,0,731
49,6.68,284358,395857,Maize,Borewell,0,330
37,9.59,552035,252605,Wheat,Borewell,0,597
42,7.94,688389,74097,Rice,Borewell,0,342
44,0.53,149537,294323,Maize,Borewell,2,332
37,8.88,753728,427934,Cotton,Rainfed,0,305
41,7.2,399005,53844,Maize,Rainfed,1,830
31,1.66,357589,465293,Rice,Canal,1,727
27,3.48,213935,268976,Cotton,Canal,1,791
62,1.62,280464,122329,Maize,Rainfed,1,735
59,7.43,471529,413611,Cotton,Borewell,2,699
25,0.53,666079,243921,Wheat,Canal,2,846
64,4.91,736709,416129,Rice,Rainfed,2,670
41,10.0,795461,115893,Wheat,Rainfed,2,326
38,8.59,526983,327195,Maize,Rainfed,0,513
55,6.08,662315,196290,Maize,Canal,0,446
40,7.09,607818,120767,Cotton,Borewell,1,652
35,6.23,881500,72781,Maize,Rainfed,0,557
25,8.2,683104,377557,Maize,Borewell,2,411
33,8.92,715328,271727,Sugarcane,Rainfed,1,653
